fid,OBJECTID,ParcelID,TaxYear,Address,AddrNumber,AddrPreDir,AddrStreet,AddrSuffix,AddrPosDir,AddrUntTyp,AddrUnit,Owner,OwnerAddr1,OwnerAddr2,TaxDist,TotAssess,LandAssess,ImprAssess,TotAppr,LandAppr,ImprAppr,LUCode,ClassCode,ExCode,LivUnits,LandAcres,NbrHood,Subdiv,SubdivNum,SubdivLot,SubdivBlck,FeatureID,Shape__Are,Shape__Len,__owner_un,__addr_uni,__owner_co,__addr_cou,__Owner,__OwnerAdd,__OwnerA_1
517,26179,09F360001530586,2020,4208 KENSINGTON COVE,4208,,KENSINGTON COVE,,,,,CERBERUS SFR HOLDINGS L P,1850 PARKWAY PL SUITE 900,MARIETTA GA 30067,55,57320,7080,50240,143300,17700,125600,101,R3,,1,0.1722,9697,,,,,09F360001530586,7569.785889,371.7277783,,,344,144,CERBERUS SFR HOLDINGS,1850 PARKWAY PL SUITE 900,MARIETTA GA 30067
518,26180,09F360001530594,2020,4214 KENSINGTON COVE,4214,,KENSINGTON COVE,,,,,CERBERUS SFR HOLDINGS III L P,P O BOX 2249,CUMMING GA 30028,55,56720,7200,49520,141800,18000,123800,101,R3,,1,0.1915,9697,,,,,09F360001530594,8198.987793,379.3459115,,,344,41,CERBERUS SFR HOLDINGS,P O BOX 2249,CUMMING GA 30028
519,26181,09F360001530602,2020,4220 KENSINGTON COVE,4220,,KENSINGTON COVE,,,,,LUXOR SFR SPV 1 LLC,1114 AVENUE OF THE AMERICAS,NEW YORK NY 10036,55,47080,7080,40000,117700,17700,100000,101,R3,,1,0.1715,9697,,,,,09F360001530602,7608.376221,357.3690124,,,798,2,AMHERST HOLDINGS AND SUBSIDIARIES,1114 AVENUE OF THE AMERICAS,NEW YORK NY 10036
520,26184,09F360001530636,2020,410 SKIF POND CT,410,,SKIF POND,CT,,,,BAF 1 LLC,5001 PLAZA ON THE LAKE SUITE 200,AUSTIN TX 78746,55,57440,7200,50240,143600,18000,125600,101,R3,,1,0.1945,9697,,,,,09F360001530636,8514.788574,382.0252517,,,798,74,AMHERST HOLDINGS AND SUBSIDIARIES,5001 PLAZA ON THE LAKE SUITE 200,AUSTIN TX 78746
521,26188,09F360001530677,2020,445 SKIF POND CT,445,,SKIF POND,CT,,,,CERBERUS SFR HOLDINGS L P,875 THIRD AVE,NEW YORK NY 10022,55,52280,7080,45200,130700,17700,113000,101,R3,,1,0.1733,9697,,,,,09F360001530677,7618.989502,347.4766848,,,344,39,CERBERUS SFR HOLDINGS,875 THIRD AVE,NEW YORK NY 10022
522,26200,09F360001530792,2020,680 ESCALADE DR,680,,ESCALADE,DR,,,,EPH 2 ASSETS LLC,8300 N MOPAC EXPRESSWAY SUITE 200,AUSTIN TX 78759,55,47080,7080,40000,117700,17700,100000,101,R3,,1,0.1729,9697,,,,,09F360001530792,7338.15918,367.0828386,,,798,37,AMHERST HOLDINGS AND SUBSIDIARIES,8300 N MOPAC EXPRESSWAY SUITE 200,AUSTIN TX 78759
523,26230,09F360001531253,2020,4192 KENWOOD TRL,4192,,KENWOOD,TRL,,,,2015 3 IH2 BORROWER LP,901 MAIN ST SUITE 4700,DALLAS TX 75202,55,73440,10480,62960,183600,26200,157400,101,R3,,1,0.3161,9698,,,,,09F360001531253,14031.37842,481.1883391,,,863,113,INVITATION HOMES,901 MAIN ST SUITE 4700,DALLAS TX 75202
524,26237,09F360101290073,2020,3621 ORCHARD DR,3621,,ORCHARD,DR,,,,SFR ASSETS OWNER LLC,8300 N MOPAC EXPRESSWAY # 200,AUSTIN TX 78759,55,20240,4920,15320,50600,12300,38300,101,R3,,1,0.5994,9601,,,,,09F360101290073,22759.55859,627.8546382,,,798,18,AMHERST HOLDINGS AND SUBSIDIARIES,8300 N MOPAC EXPRESSWAY # 200,AUSTIN TX 78759
525,26248,09F360101290412,2020,3705 ORCHARD DR,3705,,ORCHARD,DR,,,,FYR SFR BORROWER LLC,5100 TAMARIND REEF,CHRISTIANSTED VI 00820,55,22440,5680,16760,56100,14200,41900,101,R3,,1,0.8402,9601,,,,,09F360101290412,33813.28638,752.9993415,,,684,464,FRONT YARD RESIDENTIAL / ALTISOURCE ASSET MGMT,5100 TAMARIND REEF,CHRISTIANSTED VI 00820
526,26261,09F360101290735,2020,3605 LAS OLAS DR,3605,,LAS OLAS,DR,,,,CERBERUS SFR HOLDINGS II L P,1850 PARKWAY PL SUITE 900,MARIETTA GA 30067,55,53880,6560,47320,134700,16400,118300,101,R3,,1,0.4514,9601,,,,,09F360101290735,21440.71973,599.7320453,,,344,144,CERBERUS SFR HOLDINGS,1850 PARKWAY PL SUITE 900,MARIETTA GA 30067
527,26364,09F360301530484,2020,4705 BAILEY ST,4705,,BAILEY,ST,,,,RNTR 3 LLC,3495 PIEDMONT RD BLDG 11,ATLANTA GA 30305,55,25840,6600,19240,64600,16500,48100,101,R3,,1,0.5057,9601,,,,,09F360301530484,23419.02881,656.5942095,,,377,178,SYLVAN ROAD CAPITAL AND SUBSIDIARIES,3495 PIEDMONT RD BLDG 11,ATLANTA GA 30305
528,26409,09F360501540135,2020,4775 BEN HILL RD,4775,,BEN HILL,RD,,,,FYR SFR BORROWER LLC,5100 TAMARIND REEF,CHRISTIANSTED VI 00820,55,36400,3840,32560,91000,9600,81400,101,R3,,1,0.5016,9601,,,,,09F360501540135,22698.46582,692.6145891,,,684,464,FRONT YARD RESIDENTIAL / ALTISOURCE ASSET MGMT,5100 TAMARIND REEF,CHRISTIANSTED VI 00820
529,26460,09F360601540159,2020,3740 WILL LEE RD,3740,,WILL LEE,RD,,,,HOME SFR BORROWER LLC,8300 N MOPAC EXPRESSWAY STE 200,AUSTIN TX 78759,55,47960,5280,42680,119900,13200,106700,101,R3,,1,1.361,9601,,,,,09F360601540159,27431.01563,769.8763793,,,798,39,AMHERST HOLDINGS AND SUBSIDIARIES,8300 N MOPAC EXPRESSWAY STE 200,AUSTIN TX 78759
530,26667,09F360901530439,2020,4055 KELDEN CT,4055,,KELDEN,CT,,,,BAF 1 LLC,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746,55,40000,7480,32520,100000,18700,81300,101,R3,,1,0.9942,9601,,,,,09F360901530439,41653.28442,845.610209,,,798,429,AMHERST HOLDINGS AND SUBSIDIARIES,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746
531,26738,09F361101300342,2020,4120 MORNING TRL,4120,,MORNING,TRL,,,,2015 3 IH2 BORROWER LP,901 MAIN ST SUITE 4700,DALLAS TX 75202,55,39840,6320,33520,99600,15800,83800,101,R3,,1,0.4298,9601,,,,,09F361101300342,18977.09741,580.0287228,,,863,113,INVITATION HOMES,901 MAIN ST SUITE 4700,DALLAS TX 75202
532,27047,09F370001553827,2020,4400 SAVANNAH DR,4400,,SAVANNAH,DR,,,,2015 3 IH2 BORROWER LP,901 MAIN ST SUITE 4700,DALLAS TX 75202,20,75460,10640,64820,188650,26600,162050,101,R3,,1,0.3837,9686,,,,,09F370001553827,17806.60596,531.3596656,,,863,113,INVITATION HOMES,901 MAIN ST SUITE 4700,DALLAS TX 75202
533,27052,09F370001553876,2020,4370 SAVANNAH DR,4370,,SAVANNAH,DR,,,,SRP SUB LLC,1717 MAIN ST STE 2000,DALLAS TX 75201,20,71340,9840,61500,178350,24600,153750,101,R3,,1,0.3015,9686,,,,,09F370001553876,15269.70044,563.190292,,,863,287,INVITATION HOMES,1717 MAIN ST STE 2000,DALLAS TX 75201
534,27059,09F370001553942,2020,4328 SAVANNAH DR,4328,,SAVANNAH,DR,,,,2018 4 IH BORROWER LP,1717 MAIN ST STE 2000,DALLAS TX 75201,20,71100,9080,62020,177750,22700,155050,101,R3,,1,0.224,9686,,,,,09F370001553942,11293.47363,461.6057711,,,863,287,INVITATION HOMES,1717 MAIN ST STE 2000,DALLAS TX 75201
535,27075,09F370001554106,2020,4287 SAVANNAH DR,4287,,SAVANNAH,DR,,,,RH PARTNERS OWNERCO LLC,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746,20,84400,10320,74080,211000,25800,185200,101,R3,,1,0.7929,9686,,,,,09F370001554106,29266.76831,757.3226532,,,798,429,AMHERST HOLDINGS AND SUBSIDIARIES,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746
536,27122,09F370001554585,2020,4345 SAVANNAH DR,4345,,SAVANNAH,DR,,,,SRP SUB LLC,8665 E HARTFORD DR SUITE 200,SCOTTSDALE AZ 85255,20,72500,8920,63580,181250,22300,158950,101,R3,,1,0.2089,9686,,,,,09F370001554585,9140.395996,407.2194083,,,863,40,INVITATION HOMES,8665 E HARTFORD DR SUITE 200,SCOTTSDALE AZ 85255
537,27126,09F370001554627,2020,4369 SAVANNAH DR,4369,,SAVANNAH,DR,,,,IH4 PROPERTY GEORGIA L P,950 N POINT PKWY SUITE 350,ALPHARETTA GA 30005,20,72240,8920,63320,180600,22300,158300,101,R3,,1,0.2079,9686,,,,,09F370001554627,9310.142822,404.6325289,,,863,36,INVITATION HOMES,950 N POINT PKWY SUITE 350,ALPHARETTA GA 30005
538,27140,09F370001554767,2020,4337 SAVANNAH LN,4337,,SAVANNAH,LN,,,,IH3 PROPERTY GEORGIA LP,10 GLENLAKE PKWY STE 400,ATLANTA GA 30328-3421,20,69980,8920,61060,174950,22300,152650,101,R3,,1,0.2073,9686,,,,,09F370001554767,8833.551758,412.0875519,,,863,54,INVITATION HOMES,10 GLENLAKE PKWY STE 400,ATLANTA GA 30328-3421
539,27152,09F370001554882,2020,4316 SAVANNAH TRL,4316,,SAVANNAH,TRL,,,,IH3 PROPERTY GEORGIA L P,950 N POINT PKWY STE 350,ALPHARETTA GA 30005,20,70840,8960,61880,177100,22400,154700,101,R3,,1,0.2153,9686,,,,,09F370001554882,8977.103027,414.7548028,,,863,19,INVITATION HOMES,950 N POINT PKWY STE 350,ALPHARETTA GA 30005
540,27192,09F370101550137,2020,4070 SOMERLED TRL,4070,,SOMERLED,TRL,,,,SRP SUB LLC,8665 E HARTFORD DR SUITE 200,SCOTTSDALE AZ 85255,20,36480,8080,28400,91200,20200,71000,101,R3,,1,0.4132,9601,,,,,09F370101550137,17498.7793,555.1037825,,,863,40,INVITATION HOMES,8665 E HARTFORD DR SUITE 200,SCOTTSDALE AZ 85255
541,27308,12 135100390177,2020,1945 LEDIEU RD,1945,,LEDIEU,RD,,,,SRP SUB LLC,1717 MAIN ST STE 2000,DALLAS TX 75201,45,132360,42040,90320,330900,105100,225800,101,R3,,1,1.131,24073,,,,,12 135100390177,48660.25635,927.5905649,,,863,287,INVITATION HOMES,1717 MAIN ST STE 2000,DALLAS TX 75201
542,28353,12 148201940089,2020,220 ASPEN BLUFF,220,,ASPEN BLUFF,,,,,2018 4 IH BORROWER LP,1717 MAIN ST STE 2000,DALLAS TX 75201,45,160000,49000,111000,400000,122500,277500,101,R4,,1,2.1786,2478,,,,,12 148201940089,88570.14526,1191.026588,,,863,287,INVITATION HOMES,1717 MAIN ST STE 2000,DALLAS TX 75201
543,28442,12 149101740173,2020,1270 WILLEO CREEK DR,1270,,WILLEO CREEK,DR,,,,THR GEORGIA LP,10 GLENLAKE PKWY STE 400,ATLANTA GA 30328-3421,45,111920,36200,75720,279800,90500,189300,101,R3,,1,0.7165,2429,,,,,12 149101740173,30862.10278,735.3394642,,,863,54,INVITATION HOMES,10 GLENLAKE PKWY STE 400,ATLANTA GA 30328-3421
544,28565,12 149501250120,2020,1345 WILLEO CREEK DR,1345,,WILLEO CREEK,DR,,,,IH3 PROPERTY GEORGIA L P,10 GLENLAKE PKWY STE 400,ATLANTA GA 30328-3421,45,170480,36440,134040,426200,91100,335100,101,R3,,1,0.73,2429,,,,,12 149501250120,32870.69873,737.3351168,,,863,54,INVITATION HOMES,10 GLENLAKE PKWY STE 400,ATLANTA GA 30328-3421
545,29020,12 154002481117,2020,2105 WESTWIND DR,2105,,WESTWIND,DR,,,,2018 4 IH BORROWER LP,1717 MAIN ST STE 2000,DALLAS TX 75201,45,120000,26040,93960,300000,65100,234900,101,R3,,1,0.2537,12012,,,,,12 154002481117,11556.45996,480.1862196,,,863,287,INVITATION HOMES,1717 MAIN ST STE 2000,DALLAS TX 75201
546,29429,12 157102600098,2020,10780 SHAGBARK TRL,10780,,SHAGBARK,TRL,,,,SWH 2017 1 BORROWER LP,8665 E HARTFORD DR STE 200,SCOTTSDALE AZ 85255,45,126320,35800,90520,315800,89500,226300,101,R3,,1,0.8824,24062,,,,,12 157102600098,39446.13794,885.3071374,,,863,80,INVITATION HOMES,8665 E HARTFORD DR STE 200,SCOTTSDALE AZ 85255
547,30029,12 161102680092,2020,9480 COLEMAN RD,9480,,COLEMAN,RD,,,,RNTR 3 LLC,3495 PIEDMONT RD BLDG 11,ATLANTA GA 30305,45,116560,21920,94640,291400,54800,236600,101,R3,,1,0.7564,2480,,,,,12 161102680092,34265.02539,761.5853345,,,377,178,SYLVAN ROAD CAPITAL AND SUBSIDIARIES,3495 PIEDMONT RD BLDG 11,ATLANTA GA 30305
548,30680,12 166203200278,2020,130 LYNDHURST CT,130,,LYNDHURST,CT,,,,SWH 2017 1 BORROWER LP,8665 E HARTFORD DR STE 200,SCOTTSDALE AZ 85255,45,131960,39040,92920,329900,97600,232300,101,R3,,1,0.1821,24061,,,,,12 166203200278,7781.429688,371.834389,,,863,80,INVITATION HOMES,8665 E HARTFORD DR STE 200,SCOTTSDALE AZ 85255
549,31404,12 171303000339,2020,195 FARM HILL CIR,195,,FARM HILL,CIR,,,,2015 3 IH2 BORROWER LP,901 MAIN ST SUITE 4700,DALLAS TX 75202,45,85880,20680,65200,214700,51700,163000,101,R3,,1,0.4116,24062,,,,,12 171303000339,18339.94751,551.2548918,,,863,113,INVITATION HOMES,901 MAIN ST SUITE 4700,DALLAS TX 75202
550,31429,12 171403000023,2020,265 FARM TRACK,265,,FARM TRACK,,,,,2018 4 IH BORROWER LP,1717 MAIN ST STE 2000,DALLAS TX 75201,45,131480,33280,98200,328700,83200,245500,101,R3,,1,0.4109,24062,,,,,12 171403000023,17869.11987,557.5403146,,,863,287,INVITATION HOMES,1717 MAIN ST STE 2000,DALLAS TX 75201
551,31834,12 175303570134,2020,284 NORTHGATE TRC,284,,NORTHGATE,TRC,,,,SRP SUB LLC,8665 E HARTFORD DR SUITE 200,SCOTTSDALE AZ 85255,45,122160,33040,89120,305400,82600,222800,101,R3,,1,0.6887,24064,,,,,12 175303570134,34104.31616,763.2089497,,,863,40,INVITATION HOMES,8665 E HARTFORD DR SUITE 200,SCOTTSDALE AZ 85255
552,31843,12 175303570233,2020,210 CHAFFIN RIDGE TRC,210,,CHAFFIN RIDGE,TRC,,,,2018 2 IH BORROWER LP,1717 MAIN ST STE 2000,DALLAS TX 75201,45,118960,35160,83800,297400,87900,209500,101,R3,,1,0.8256,24064,,,,,12 175303570233,31664.98975,755.0197355,,,863,287,INVITATION HOMES,1717 MAIN ST STE 2000,DALLAS TX 75201
553,32191,12 177203660320,2020,150 ELBERTA COVE,150,,ELBERTA COVE,,,,,IH3 PROPERTY GEORGIA LP,950 NORTHPOINT PKWY STE 350,ALPHARETTA GA 30005,45,113400,19520,93880,283500,48800,234700,101,R3,,1,0.5354,2411,,,,,12 177203660320,25320.83179,654.5020026,,,863,5,INVITATION HOMES,950 NORTHPOINT PKWY STE 350,ALPHARETTA GA 30005
554,33076,12 182403770333,2020,325 OLD TREE TRC,325,,OLD TREE,TRC,,,,2017 1 IH BORROWER LP,1717 MAIN ST STE 2000,DALLAS TX 75201,45,117800,23520,94280,294500,58800,235700,101,R3,,1,0.4117,2409,,,,,12 182403770333,18023.83545,563.9390385,,,863,287,INVITATION HOMES,1717 MAIN ST STE 2000,DALLAS TX 75201
555,33352,12 184504010619,2020,1055 CRABAPPLE LAKE CIR,1055,,CRABAPPLE LAKE,CIR,,,,IH5 PROPERTY GEORGIA LP,8601 DUNWOODY PL SUITE 520,SANDY SPRINGS GA 30350,45,89280,22840,66440,223200,57100,166100,101,R3,,1,0.3041,2441,,,,,12 184504010619,13164.65723,509.2144583,,,863,9,INVITATION HOMES,8601 DUNWOODY PL SUITE 520,SANDY SPRINGS GA 30350
556,35229,12 195104350429,2020,240 HOLLYBERRY LN,240,,HOLLYBERRY,LN,,,,RNTR 3 LLC,3495 PIEDMONT RD SUITE 300,ATLANTA GA 30305,45,173880,20560,153320,434700,51400,383300,101,R3,,1,0.7846,2413,,,,,12 195104350429,32599.86523,770.0504802,,,377,63,SYLVAN ROAD CAPITAL AND SUBSIDIARIES,3495 PIEDMONT RD SUITE 300,ATLANTA GA 30305
557,35709,12 198204470162,2020,365 CROSSVILLE CT,365,,CROSSVILLE,CT,,,,2014 3 IH BORROWER L P,901 MAIN ST SUITE 4700,DALLAS TX 75202,45,99960,35120,64840,249900,87800,162100,101,R3,,1,0.4217,2413,,,,,12 198204470162,18818.57593,562.9118295,,,863,113,INVITATION HOMES,901 MAIN ST SUITE 4700,DALLAS TX 75202
558,35831,12 199104280552,2020,245 ALPINE DR,245,,ALPINE,DR,,,,2015 3 IH2 BORROWER LP,8601 DUNWOODY PL STE 520,SANDY SPRING GA 30328-3421,45,101840,22560,79280,254600,56400,198200,101,R3,,1,0.8075,2411,,,,,12 199104280552,34215.6167,895.9386797,,,863,5,INVITATION HOMES,8601 DUNWOODY PL STE 520,SANDY SPRING GA 30328-3421
559,36027,12 200204510581,2020,315 NORCROSS ST,315,,NORCROSS,ST,,,,FYR SFR BORROWER LLC,5100 TAMARIND REEF,CHRISTIANSTED VI 00820,45,86080,27520,58560,215200,68800,146400,101,R3,,1,0.3719,24272,,,,,12 200204510581,16740.15991,561.9620525,,,684,464,FRONT YARD RESIDENTIAL / ALTISOURCE ASSET MGMT,5100 TAMARIND REEF,CHRISTIANSTED VI 00820
560,36095,12 200304520571,2020,230 MEADOWOOD CT,230,,MEADOWOOD,CT,,,,IH4 PROPERTY GEORGIA LP,10 GLENLAKE PKWY STE 400,ATLANTA GA 30328-3421,45,102960,28720,74240,257400,71800,185600,101,R3,,1,0.4414,24272,,,,,12 200304520571,20767.41479,567.7387895,,,863,54,INVITATION HOMES,10 GLENLAKE PKWY STE 400,ATLANTA GA 30328-3421
561,37062,12 206204710154,2020,780 WHITEHALL WAY,780,,WHITEHALL,WAY,,,,IH3 PROPERTY GEORGIA L P,950 NORTH POINT PKWY STE 350,ALPHARETTA GA 30005,45,103960,25600,78360,259900,64000,195900,101,R3,,1,0.4174,2424,,,,,12 206204710154,19774.17822,577.0279759,,,863,2,INVITATION HOMES,950 NORTH POINT PKWY STE 350,ALPHARETTA GA 30005
562,37088,12 206204710410,2020,835 WHITEHALL WAY,835,,WHITEHALL,WAY,,,,SWAY 2014 1 BORROWER LLC,8665 E HARTFORD DR STE 200,SCOTTSDALE AZ 85255,45,122000,23360,98640,305000,58400,246600,101,R3,,1,0.1882,2424,,,,,12 206204710410,8299.776855,375.5738212,,,863,80,INVITATION HOMES,8665 E HARTFORD DR STE 200,SCOTTSDALE AZ 85255
563,37111,12 206204710642,2020,1090 WELLERS CT,1090,,WELLERS,CT,,,,IH3 PROPERTY GEORGIA LP,950 NORTH POINT PKWY SUITE 350,ALPHARETTA GA 30005,45,95040,23680,71360,237600,59200,178400,101,R3,,1,0.2976,2424,,,,,12 206204710642,13510.6709,505.5040998,,,863,6,INVITATION HOMES,950 NORTH POINT PKWY SUITE 350,ALPHARETTA GA 30005
564,38584,12 219105240031,2020,1145 OLD FORGE DR,1145,,OLD FORGE,DR,,,,2017 1 IH BORROWER LP,1717 MAIN ST STE 2000,DALLAS TX 75201,45,112840,27720,85120,282100,69300,212800,101,R3,,1,0.5258,2413,,,,,12 219105240031,24446.76147,746.3611641,,,863,287,INVITATION HOMES,1717 MAIN ST STE 2000,DALLAS TX 75201
565,39126,12 223105510187,2020,8625 BIRCH HOLLOW DR,8625,,BIRCH HOLLOW,DR,,,,2017 1 IH BORROWER LP,1717 MAIN ST STE 2000,DALLAS TX 75201,10,116000,32360,83640,290000,80900,209100,101,R3,,1,0.476,2416,,,,,12 223105510187,17573.14648,582.1553573,,,863,287,INVITATION HOMES,1717 MAIN ST STE 2000,DALLAS TX 75201
566,39243,12 223505520232,2020,4227 HARRIS RIDGE CT,4227,,HARRIS RIDGE,CT,,,,IH4 PROPERTY GEORGIA LP,10 GLENLAKE PKWY N SUITE 400,ATLANTA GA 30328,10,114160,36480,77680,285400,91200,194200,101,R3,,1,0.2611,2413,,,,,12 223505520232,11919.97632,458.0284895,,,863,2,INVITATION HOMES,10 GLENLAKE PKWY N SUITE 400,ATLANTA GA 30328
567,39313,12 224105490305,2020,520 HEMBREE FOREST CIR,520,,HEMBREE FOREST,CIR,,,,IH3 PROPERTY GEORGIA LP,950 N POINT PKWY SUITE 350,ALPHARETTA GA 30005,45,76960,19960,57000,192400,49900,142500,101,R3,,1,0.2224,24131,,,,,12 224105490305,9828.724365,409.1750595,,,863,36,INVITATION HOMES,950 N POINT PKWY SUITE 350,ALPHARETTA GA 30005
568,39326,12 224105490438,2020,390 HEMBREE FOREST CIR,390,,HEMBREE FOREST,CIR,,,,SWAY 2014 1 BORROWER LLC,8665 E HARTFORD DR STE 200,SCOTTSDALE AZ 85255,45,77640,31280,46360,194100,78200,115900,101,R3,,1,0.7008,24131,,,,,12 224105490438,31768.54443,773.9389732,,,863,80,INVITATION HOMES,8665 E HARTFORD DR STE 200,SCOTTSDALE AZ 85255
569,39540,12 227105420487,2020,100 PARKCREEK CT,100,,PARKCREEK,CT,,,,2015 3 IH2 BORROWER LP,901 MAIN ST SUITE 4700,DALLAS TX 75202,10,85000,25160,59840,212500,62900,149600,101,R3,,1,0.6005,24131,,,,,12 227105420487,22823.09668,640.6285692,,,863,113,INVITATION HOMES,901 MAIN ST SUITE 4700,DALLAS TX 75202
570,39581,12 228105410106,2020,1215 WORTHINGTON HILLS DR,1215,,WORTHINGTON HILLS,DR,,,,2018 2 IH BORROWER LP,1717 MAIN ST STE 2000,DALLAS TX 75201,45,54040,9560,44480,135100,23900,111200,101,R3,,1,0.1742,24131,,,,,12 228105410106,7564.998779,356.2566154,,,863,287,INVITATION HOMES,1717 MAIN ST STE 2000,DALLAS TX 75201
571,39672,12 228105411211,2020,845 SINGING HILLS DR,845,,SINGING HILLS,DR,,,,SWH 2017 1 BORROWER LP,8665 E HARTFORD DR STE 200,SCOTTSDALE AZ 85255,45,69680,19600,50080,174200,49000,125200,101,R3,,1,0.2082,24131,,,,,12 228105411211,8077.846924,379.4662287,,,863,80,INVITATION HOMES,8665 E HARTFORD DR STE 200,SCOTTSDALE AZ 85255
572,39701,12 228105411500,2020,140 WORTHINGTON HILLS TRC,140,,WORTHINGTON HILLS,TRC,,,,CERBERUS SFR HOLDINGS L P,1850 PARKWAY PL STE 900,MARIETTA GA 30067,45,68960,18480,50480,172400,46200,126200,101,R3,,1,0.1604,24131,,,,,12 228105411500,7301.77002,346.7417227,,,344,26,CERBERUS SFR HOLDINGS,1850 PARKWAY PL STE 900,MARIETTA GA 30067
573,39747,12 228105620464,2020,1270 MISSION HILLS CT,1270,,MISSION HILLS,CT,,,,2017 1 IH BORROWER LP,1717 MAIN ST STE 2000,DALLAS TX 75201,45,60920,20800,40120,152300,52000,100300,101,R3,,1,0.2584,24131,,,,,12 228105620464,10668.15186,431.1346472,,,863,287,INVITATION HOMES,1717 MAIN ST STE 2000,DALLAS TX 75201
574,41002,12 259106970640,2020,430 KAREN DR,430,,KAREN,DR,,,,IH3 PROPERTY GEORGIA LP,950 N POINT PKWY SUITE 350,ALPHARETTA GA 30005,10,97560,17960,79600,243900,44900,199000,101,R3,,1,0.3926,24021,,,,,12 259106970640,17889.70752,567.8374942,,,863,36,INVITATION HOMES,950 N POINT PKWY SUITE 350,ALPHARETTA GA 30005
575,41614,13 000400010016,2020,4055 HERSCHEL RD # 2120,4055,,HERSCHEL,RD,,#,2120,FYR SFR BORROWER LLC,5100 TAMARIND REEF,CHRISTIANSTED VI 00820,15,30040,7680,22360,75100,19200,55900,101,R3,,1,0.7163,1324,,,,,13 000400010016,27934.70361,815.3458046,,,684,464,FRONT YARD RESIDENTIAL / ALTISOURCE ASSET MGMT,5100 TAMARIND REEF,CHRISTIANSTED VI 00820
576,41869,13 002900010470,2020,2655 BRANDON RD,2655,,BRANDON,RD,,,,BAF 1 LLC,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746,15,24720,6760,17960,61800,16900,44900,101,R3,,1,0.3356,1325,,,,,13 002900010470,14784.1416,506.4527732,,,798,429,AMHERST HOLDINGS AND SUBSIDIARIES,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746
577,41881,13 002900010629,2020,2609 COLONIAL DR,2609,,COLONIAL,DR,,,,CERBERUS SFR HOLDINGS L P,1850 PARKWAY PL SUITE 900,MARIETTA GA 30067,15,30960,8200,22760,77400,20500,56900,101,R3,,1,0.6193,1325,,,,,13 002900010629,28209.57715,764.6019125,,,344,144,CERBERUS SFR HOLDINGS,1850 PARKWAY PL SUITE 900,MARIETTA GA 30067
578,41910,13 002900020073,2020,2628 LAKE SHORE DR,2628,,LAKE SHORE,DR,,,,SRMZ 2 LLC,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746,15,29800,8840,20960,74500,22100,52400,101,R3,,1,1.036,1325,,,,,13 002900020073,45426.92627,950.1545766,,,798,429,AMHERST HOLDINGS AND SUBSIDIARIES,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746
579,41927,13 002900020388,2020,4279 ALEXANDRIA WAY,4279,,ALEXANDRIA,WAY,,,,RNTR 3 LLC,3495 PIEDMONT RD STE 300,ATLANTA GA 30305,15,29760,6880,22880,74400,17200,57200,101,R3,,1,0.499,1324,,,,,13 002900020388,19427.03906,580.3933038,,,377,25,SYLVAN ROAD CAPITAL AND SUBSIDIARIES,3495 PIEDMONT RD STE 300,ATLANTA GA 30305
580,42154,13 003000050283,2020,4287 JANICE DR,4287,,JANICE,DR,,,,FYR SFR BORROWER LLC,5100 TAMARIND REEF,CHRISTIANSTED VI 00820,15,62160,8120,54040,155400,20300,135100,101,R3,,1,0.4,1325,,,,,13 003000050283,18490.64429,568.5622081,,,684,464,FRONT YARD RESIDENTIAL / ALTISOURCE ASSET MGMT,5100 TAMARIND REEF,CHRISTIANSTED VI 00820
581,42155,13 003000050291,2020,4297 JANICE DR,4297,,JANICE,DR,,,,RNTR 3 LLC,3495 PIEDMONT RD SUITE 300,ATLANTA GA 30305,15,40120,7120,33000,100300,17800,82500,101,R3,,1,0.4045,1325,,,,,13 003000050291,15714.76245,539.5347471,,,377,63,SYLVAN ROAD CAPITAL AND SUBSIDIARIES,3495 PIEDMONT RD SUITE 300,ATLANTA GA 30305
582,42551,13 003100010427,2020,4258 PALM SPRINGS DR,4258,,PALM SPRINGS,DR,,,,2017 1 IH BORROWER LP,1717 MAIN ST STE 2000,DALLAS TX 75201,20,38680,7120,31560,96700,17800,78900,101,R3,,1,0.2831,1350,,,,,13 003100010427,12685.39868,472.7117934,,,863,287,INVITATION HOMES,1717 MAIN ST STE 2000,DALLAS TX 75201
583,42609,13 003100020277,2020,4373 SUN VALLEY BLVD,4373,,SUN VALLEY,BLVD,,,,FYR SFR BORROWER LLC,5100 TAMARIND REEF,CHRISTIANSTED VI 00820,20,30280,7960,22320,75700,19900,55800,101,R3,,1,0.3989,1350,,,,,13 003100020277,17539.14697,558.398474,,,684,464,FRONT YARD RESIDENTIAL / ALTISOURCE ASSET MGMT,5100 TAMARIND REEF,CHRISTIANSTED VI 00820
