User_Photos,Review_Funny,Review_Date,User_Image_Link,User_Profile_Link,User_Neighborhood,User_City,User_State,User_Country,Review_Rating,User_Friends,Review_Useful,User_Reviews,Review_Type,Review_Contents,User_Name,Review_Cool,User_2021_Elite,ObjectId,Is_CTR,Lon,Lat
0,0,8/20/12,https://s3-media0.fl.yelpcdn.com/photo/qDgRclrkXRZVUEn1vaMy8w/60s.jpg,???,,Washington,DC,United States,4,15,0,12,Not_Recommended,great. always consistent.,C Coleman B.,0,???,272,0,-77.03196,38.89037
0,0,7/11/12,https://s3-media0.fl.yelpcdn.com/photo/PHM_AzakUmea83lWGPGRHg/60s.jpg,???,,Washington,DC,United States,4,0,0,10,Not_Recommended,The pizza at comet is pretty good, but the real reason I come is for the ping pong. On a Saturday night there are a ton of people hanging out outside," playing pong and just having a good time. I don't make it up to Chevy Chase much but when I do I always try and make it by Comet for a slice or two!""""",Larry P.,273,0,-77.03196,38.89037
0,0,5/12/12,https://s3-media0.fl.yelpcdn.com/photo/C5rtSloMvVu0KKYr4C83VQ/60s.jpg,???,,Washington,DC,United States,4,0,0,1,Not_Recommended,Normally we take out from Comet on the way home from work - but just last week we actually decided to sit down and try some beer and my favorite white pizza...I gotta say, when I read that harsh review of the service and of Owen the waiter, I wondered if maybe the customer was the problem, cause we also had Owen serving us and he was polite,274,0,-77.03196,38.89037
17,0,8/7/11,https://s3-media0.fl.yelpcdn.com/photo/WcPEnxSQU_QEUpSxYmevbQ/60s.jpg,???,,Nashville,TN,United States,4,78,0,161,Not_Recommended,The best pizza in DC!,Brett M.,0,???,275,0,-86.77816,36.16784
0,0,6/20/11,https://s3-media0.fl.yelpcdn.com/photo/Oy5oBK_T2EmEF-5-LJ00gA/60s.jpg,???,,Arlington,VA,United States,4,81,0,8,Not_Recommended,Gotta love Comet! Great pizza and awesome beer would normally be enough for me but to throw free ping pong in as well? Stop it, you are gonna make me embarrass myself. Try the Philly or the Stanley, both are awesome. I am also a big fan of the draft Lagunitas IPA pitchers.They also do gigs on weekends," a great venue to check out.""""",276,0,-77.08629,38.8905
0,0,5/20/11,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,???,,Washington,DC,United States,4,0,0,9,Not_Recommended,Delicious, creative pizzas, $2.50 PBRs, AND ping pong! The only thing that would make this place stellar would be less children,277,0,-77.03196,38.89037
0,0,5/17/11,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,???,,Alexandria,VA,United States,4,0,0,4,Not_Recommended,Unique pizzas and awesome beer selection. ¥Ë_¥Ë_Two of my favorites! ¥Ë_¥Ë_really cool atmosphere and setting. ¥Ë_¥Ë_Our family hits it once a month.,Bill K.,0,???,278,0,-77.04341,38.8046
450,0,7/31/10,https://s3-media0.fl.yelpcdn.com/photo/Hj5x-LIioNaJP7R5_zXAbQ/60s.jpg,???,,San Francisco,CA,United States,4,137,0,246,Not_Recommended,Great place. ¥Ë_¥Ë_The pizza is amazing," and the beer selection is decent for a restaurant place.""""",Ahn E.,0,279,0,-122.41964,37.77712
0,0,7/26/10,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,???,,Washington,DC,United States,4,1,0,5,Not_Recommended,The service is unreasonably slow, but the food is quite good. ¥Ë_¥Ë_Sadly, it's the kind of place that my husband and I don't mind going to alone when we have a few hours to kill, but I definitely won't be bringing guests here again. ¥Ë_¥Ë_The staff is all rather dismissive and generally ignore you. ¥Ë_¥Ë_The pizza's are on the funky-chic side,280,0,-77.03196,38.89037
0,0,7/1/10,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,???,,Arlington,VA,United States,4,0,0,4,Not_Recommended,I was part of a big party for a birthday and we sprawled over a few tables, arrivals were staggered, and we had 8 & 10 year old kids running to and from the ping pong room to where we were sitting. ¥Ë_¥Ë_Sounds like a nightmare, right? ¥Ë_¥Ë_Except the wait staff handled us with ease. ¥Ë_¥Ë_Incredibly gracious,281,0,-77.08629,38.8905
0,0,12/26/09,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,???,,Bethesda,MD,United States,4,0,0,3,Not_Recommended,Mmmmmm. This place is reallly good. and FUN! There are some really good ping pong players here too. Watch out if you aren't any good like me!,Day-see R.,0,???,282,0,-77.09692,38.98637
0,0,3/4/09,https://s3-media0.fl.yelpcdn.com/photo/15Y-5jW9pYQtvW-7hDevog/60s.jpg,???,,Bethesda,MD,United States,4,6,0,5,Not_Recommended,This place is Delicious and entertaining. Great Fire-Oven Pizza + great live music on the weekends over (/) hunky bartenders = a great NW D.C. spot. Oh yea," they also have Ping-Pong tables.""""",Brad W.,0,283,0,-77.09692,38.98637
0,0,9/18/08,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,???,,Fairfax,VA,United States,4,0,0,29,Not_Recommended,LOVE their pizza. Wish they would expand into N.VA.,Elle G.,0,???,284,0,-77.30905,38.84185
0,0,5/27/08,https://s3-media0.fl.yelpcdn.com/photo/EYOQ5KDuFr-i5qHLe-pMuw/60s.jpg,???,,Washington,DC,United States,4,0,0,7,Not_Recommended,Not sure why the service is getting dinged in these reviews, I have been here a few times and they are always very friendly and attentive. ¥Ë_¥Ë_In fact, after our last meal at Comet, my wife and I commented on how the staff always makes our experience so much fun.The pizza is very good,285,0,-77.03196,38.89037
0,0,11/13/20,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,???,,Herndon,VA,United States,5,0,0,3,Not_Recommended,It would be an understatement to describe me as a pizza snob, and with that in mind I can unequivocally state this place has been my favorite for pizza in DC for close to a decade. The pizza is not too fancy," but nonetheless prepared in ¥Ë_¥Ë_a unique style. My favorite is """"""""the hottie"""""""": pepperoni and jalape¥Ë_¥Ë_o. Plenty of options to wash it down"," and if my planning is on point I get to catch some great music on their live stage. Truly a DC classic.""""",286,0,-77.385,38.96973
0,0,8/31/20,https://s3-media0.fl.yelpcdn.com/photo/vJcqMiX8DrwM_RSL81x7ZQ/60s.jpg,???,,Manchester,NH,United States,5,12,0,5,Not_Recommended,Great Pizza and Staff. Fun atmosphere.,Shana D.,0,???,287,0,-71.4631,42.9912
0,0,8/30/20,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,???,,Hot Springs Village,AR,United States,5,0,0,1,Not_Recommended,I write my review , from central Arkansas . I've not visited Comet , but after learning of the unbelievable (false) attacks this establishment has endured , I can't wait to experience the food and sense of community offered at Comet . Hopefully a chance to meet the staff and owner . in my opinion ,288,0,-93.05448,34.65674
5,0,8/29/20,https://s3-media0.fl.yelpcdn.com/photo/oYjP1wb_tAH3DgbsAtX6rg/60s.jpg,???,,Winnipeg,,Canada,5,25,0,2,Not_Recommended,Great product! Great Service," cool atmosphere.""""",Eric F.,0,289,0,-97.14113,49.89953
3,0,8/21/20,https://s3-media0.fl.yelpcdn.com/photo/s-OckQ9WY9EWDnhDtl56_A/60s.jpg,???,,Newport Beach,CA,United States,5,1,0,7,Not_Recommended,Very good pizza," ordered takeout and was very pleased with the food. The chicken wings especially were very good!""""",Abbie K.,0,290,0,-117.93033,33.61703
0,0,6/8/20,https://s3-media0.fl.yelpcdn.com/photo/sk8xUMq9lSP3ig0utaxUyw/60s.jpg,???,,Tauranga,,New Zealand,5,0,0,2,Not_Recommended,Excellent pizza, quirky design," attentive and friendly staff.""""",Jamie G.,291,0,176.1665804,-37.68094922
0,0,5/13/19,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,???,,San Francisco,CA,United States,5,0,0,5,Not_Recommended,Love Comet. Sometimes it's too crowded to play pingpong or foosball, but the pizza is always great and speedy and the staff is very friendly. Drink specials are good and it's a great place for families and kids. A few years back, there was some creepypasta going around the internet and on the news of people running crime rings out of the basement...But they don't have a basement. Seriously, my friend worked here in college. There's no basement. No crimes. Just some weird conspiracists on the internet. Great people,292,0,-122.41964,37.77712
0,0,6/27/18,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,???,Northwest Washington,Washington,DC,United States,5,0,0,4,Not_Recommended,Great place for family fun. Delicious variety of pizza. Wonderful for birthday parties or just gathering with friends. Excellent staff.,Carole F.,0,???,293,0,-113.5091,37.13027
0,0,11/12/17,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,???,,Montgomery,AL,United States,5,0,0,1,Not_Recommended,My favorite place when I'm in town. LOVE the garlic knots.,Roy M.,0,???,294,0,-86.30008,32.38015
0,0,4/30/17,https://s3-media0.fl.yelpcdn.com/photo/ntMeVgzflFLr4yhileoX_g/60s.jpg,???,Northwest Washington,Washington,DC,United States,5,0,0,3,Not_Recommended,I love this neighborhood gem. I can always rely on them for a good, and unique, pizza and a solid beer list. On the weekends it can be hard to find a table or get a turn at the ping pong tables because there tend to be a lot of families. But I've found that during the week, this place is great for just relaxing with friends or going on a first date. The ping pong tables are a ton of fun! I've only had their pizza so can't speak to other things on the menu,295,0,-113.5091,37.13027
0,0,2/28/17,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,???,,Alexandria,VA,United States,5,0,0,18,Not_Recommended,I've been to Comet Pizza probably about 5 times and each time I have the wings (they are incredible) and/ or have the pizza. The Yalie pizza is my favorite hands down, but the Smokie and the Stanley are pretty good as well. I'm from NY and honestly this place is the closest to the kind of pizza I grew up eating and love (ridiculously good pizza)," lol.""""",Cate F.,296,0,-77.04341,38.8046
0,0,2/23/17,https://s3-media0.fl.yelpcdn.com/photo/gpX3b6PAfhkgp8QULQtpDw/60s.jpg,???,,Key West,FL,United States,5,0,0,5,Not_Recommended,worth the long wait to get a table -- great pizza and wonderful people!,Kristin G.,0,???,297,0,-81.80023,24.5545
0,0,1/22/17,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,???,,Somerville,MA,United States,5,0,0,7,Not_Recommended,the pizza was excellent. ¥Ë_¥Ë_an excellent time was had by all.,Matt C.,0,???,298,0,-71.09845,42.38675
0,0,12/29/16,https://s3-media0.fl.yelpcdn.com/photo/dQJ2dQK-D100r1_ebZU_qA/60s.jpg,???,,Washington,DC,United States,5,327,0,2,Not_Recommended,great place. family friendly. delicious.,Camille M.,0,???,299,0,-77.03196,38.89037
0,0,12/19/16,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,???,,Germantown,MD,United States,5,0,0,3,Not_Recommended,Great family atmosphere," easy walking distance from transportation and tasty food. Nice neighborhood and venue!""""",Hilary H.,0,300,0,-77.27048,39.18272
0,0,12/9/16,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,???,,Washington,DC,United States,5,0,0,1,Not_Recommended,Fantastic pizza, beer selection," creative space and family friendly atmosphere. ¥Ë_¥Ë_Rock solid community institution i've been going to for about a decade with nothing but positive experiences.""""",James G.,301,0,-77.03196,38.89037
0,0,12/7/16,https://s3-media0.fl.yelpcdn.com/photo/Oj1Lx8Cj8v8tqZPsyAxmPg/60s.jpg,???,,Chicago,IL,United States,5,37,0,9,Not_Recommended,Fantastic pizza," family friendly. Everything on the menu was good. Will come back here!""""",Andrei U.,0,302,0,-87.63245,41.88425
0,0,12/6/16,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,???,,Washington,DC,United States,5,0,0,2,Not_Recommended,Great friendly atmosphere where young and old," singles and families can meet up for excellent pizza. Attentive staff. Very fairly priced and a favorite of my kids who enjoy the ping pong and the fusbol until the pizza is ready.""""",Lauren K.,0,303,0,-77.03196,38.89037
0,0,12/5/16,https://s3-media0.fl.yelpcdn.com/photo/lNtlDok08URa0QsP3Vyllg/60s.jpg,???,,Washington,DC,United States,5,0,0,1,Not_Recommended,Order the wings and you will not be disappointed- with the horseradish sauce, they are perfection. (They are nothing like the orange-tinged, greasy wings most bars sell.) If you have the time, delve into the imaginative and foodie-inspired pizza menu for which they are famous. They also have a great beer selection,304,0,-77.03196,38.89037
0,0,12/5/16,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,???,,Chevy Chase,MD,United States,5,0,0,3,Not_Recommended,Love this place, it's the only place to get really good pizza in Chevy Chase. ¥Ë_¥Ë_Ping pong is an added benefit," although waiting for tables can be a challenge for kids. ¥Ë_¥Ë_We've been coming here for years and won't ever stop! ¥Ë_¥Ë_:)""""",Inga B.,305,0,-77.07637,38.97122
0,0,12/5/16,https://s3-media0.fl.yelpcdn.com/photo/Xo4KzVzsXLb83a9HhW1WMA/60s.jpg,???,,Washington,DC,United States,5,291,0,3,Not_Recommended,This place is awesome. Good music, good food, good beer," great people.""""",306,0,-77.03196,38.89037
0,0,12/4/16,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,???,,Manhattan,NY,United States,5,1,0,31,Not_Recommended,The restaurant serves excellent pizzas and salads.,Pedro D.,0,???,307,0,-74.00601,40.7145
0,0,12/3/16,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,???,,Pleasant Prairie,WI,United States,5,0,0,2,Not_Recommended,Went here on a business trip yesterday, I like trying local pizza when I travel. What a cool place and people, love the industrial look. Pizza was great I kept it a little standard pepperoni and basil leaf," that was great. They even concocted a new bloody Mary with the 'comet sauce' to let me try and it was awesome! Very hospitable they let me charge my phone and so I appreciated that as had to run to the airport afterwards.""""",308,0,-87.85392,42.52745
